frame,y,x,bottom,right,class,class_str,score
86.0,0.63228434,0.6316688,0.9933149,0.8881713,64,potted plant,0.67665756
87.0,0.083783925,0.12695366,0.99901813,0.41689968,1,person,0.8580209
87.0,0.628978,0.63032895,0.9935899,0.8793879,64,potted plant,0.7969892
87.0,0.35012197,0.23468769,0.65359545,0.2834112,32,tie,0.3572571
87.0,0.34665543,0.26660717,0.65881604,0.30988586,32,tie,0.33083737
88.0,0.087171316,0.13471757,0.9926535,0.41837847,1,person,0.8696209
88.0,0.6258958,0.6378899,0.9927518,0.87454396,64,potted plant,0.8152583
88.0,0.3489172,0.27023667,0.6732512,0.31299335,32,tie,0.31036752
89.0,0.08037162,0.13107534,0.988688,0.42444652,1,person,0.84566146
89.0,0.6350143,0.6278294,0.9943615,0.86833316,64,potted plant,0.8323538
89.0,0.74151033,0.12504348,0.9940763,0.6368978,63,couch,0.39416507
89.0,0.37777233,0.2722041,0.74144053,0.31634587,32,tie,0.34822527
90.0,0.6208812,0.6141702,0.992391,0.86754704,64,potted plant,0.86172974
90.0,0.081168234,0.13166337,0.9870735,0.42761296,1,person,0.854193
90.0,0.7382151,0.13830578,0.99310446,0.6297439,63,couch,0.39384353
90.0,0.38029584,0.27077392,0.8223864,0.31809798,32,tie,0.31799144
91.0,0.60917693,0.6073482,1.0,0.8599086,64,potted plant,0.8263272
91.0,0.078104466,0.12937406,0.98783076,0.42995837,1,person,0.8175523
91.0,0.737633,0.10492864,0.9962363,0.622527,63,couch,0.36427653
91.0,0.36490297,0.27625418,0.8502209,0.32025433,32,tie,0.32089883
92.0,0.067690074,0.13038766,0.98989016,0.4365762,1,person,0.77723444
92.0,0.60174143,0.6008924,1.0,0.85404074,64,potted plant,0.76950693
92.0,0.35078925,0.2877702,0.7988668,0.3219453,32,tie,0.31655672
93.0,0.587443,0.6083325,0.9933069,0.8470603,64,potted plant,0.85211587
93.0,0.06409618,0.12116638,0.9893528,0.44536266,1,person,0.7755399
93.0,0.35351688,0.29600018,0.75548047,0.3282172,32,tie,0.40096757
93.0,0.8620005,0.65062624,0.9822263,0.7698626,86,vase,0.36342067
93.0,0.7259593,0.11036202,1.0,0.6079371,63,couch,0.35394058
94.0,0.5849163,0.59780174,0.98971885,0.8394312,64,potted plant,0.83549404
94.0,0.049066693,0.10166852,0.9914113,0.4585771,1,person,0.7443818
94.0,0.34945202,0.30240646,0.7289039,0.33531055,32,tie,0.42415354
94.0,0.32345352,0.28488153,0.5431263,0.3184929,32,tie,0.3925585
94.0,0.7186868,0.12841398,1.0,0.58101755,62,chair,0.30649394
95.0,0.5821241,0.5912752,0.95545185,0.8330792,64,potted plant,0.886509
95.0,0.057958454,0.11793104,1.0,0.46798643,1,person,0.6952952
95.0,0.34918264,0.3014033,0.67896307,0.3543996,32,tie,0.33943006
95.0,0.71301305,0.08428639,1.0,0.613921,63,couch,0.3364935
95.0,0.9345751,0.60851896,0.98422825,0.72943115,84,book,0.3322115
95.0,0.31757683,0.2902022,0.53235555,0.32562798,32,tie,0.32445884
96.0,0.5672242,0.57459784,0.9833662,0.8236021,64,potted plant,0.8302159
96.0,0.05368799,0.10799925,1.0,0.4749332,1,person,0.7855084
96.0,0.33928862,0.3223435,0.70340276,0.37066343,32,tie,0.4544189
96.0,0.7027509,0.053922236,1.0,0.607387,63,couch,0.35520577
97.0,0.57258487,0.58033574,0.9700022,0.8134141,64,potted plant,0.7799413
97.0,0.04555133,0.04152091,1.0,0.4776523,1,person,0.76054096
97.0,0.33186692,0.32635227,0.6790444,0.38153872,32,tie,0.5389925
98.0,0.5630098,0.57290894,0.96922797,0.80099875,64,potted plant,0.82460785
98.0,0.028060377,0.051475734,0.9960633,0.47563985,1,person,0.76549584
98.0,0.2940029,0.3314716,0.6197195,0.37926427,32,tie,0.6244767
98.0,0.81429714,0.6283662,0.9156001,0.7069228,86,vase,0.3875257
99.0,0.5614423,0.5614842,0.94021255,0.77686524,64,potted plant,0.7999303
99.0,0.04894966,0.08018592,0.98820084,0.47025523,1,person,0.6833242
99.0,0.29521912,0.33586088,0.6212001,0.38850233,32,tie,0.56903744
99.0,0.8147354,0.6093374,0.9231888,0.71275026,86,vase,0.3323766
100.0,0.5667664,0.5574873,0.8954278,0.7596305,64,potted plant,0.7755898
100.0,0.059497207,0.13681927,0.9849192,0.4731988,1,person,0.6782373
100.0,0.3022024,0.3458732,0.62347776,0.39067528,32,tie,0.44435278
100.0,0.30749553,0.33278167,0.5261475,0.369488,32,tie,0.42335087
101.0,0.562856,0.53432107,0.92063504,0.74909616,64,potted plant,0.7993409
101.0,0.052669644,0.1908026,0.9902489,0.46259907,1,person,0.73575294
101.0,0.30502316,0.3285222,0.5194936,0.36574215,32,tie,0.45567223
101.0,0.30070364,0.34010375,0.645708,0.39426416,32,tie,0.32749844
102.0,0.5679016,0.507096,0.88959825,0.71634394,64,potted plant,0.79429924
102.0,0.07022071,0.20062275,0.98661864,0.45087886,1,person,0.77908206
103.0,0.09312099,0.1771894,0.9875527,0.46012205,1,person,0.7400006
103.0,0.5730899,0.48289245,0.8859109,0.67894465,64,potted plant,0.7315564
104.0,0.1139836,0.13765106,0.9869051,0.3825377,1,person,0.8129236
104.0,0.5919682,0.45082283,0.8840146,0.64274573,64,potted plant,0.8029397
105.0,0.10221502,0.09364103,0.9730114,0.3936572,1,person,0.792724
105.0,0.60130024,0.39714587,0.891919,0.5949281,64,potted plant,0.7915461
106.0,0.16438556,0.020781547,0.99079037,0.32672733,1,person,0.5580935
107.0,0.11784977,0.0019821823,0.9706029,0.24129735,1,person,0.30376065
109.0,0.007585764,0.0,0.9820151,1.0,7,train,0.40467414
110.0,0.0034442842,0.0,0.9864886,1.0,7,train,0.82724977
111.0,0.0061885715,0.005234152,0.98667854,0.9940827,7,train,0.52124286
112.0,0.008031696,0.029678404,0.96687615,0.992806,7,train,0.5050503
113.0,0.0063022673,0.009472758,0.9695269,1.0,7,train,0.43175888
119.0,0.2820617,0.5955615,0.75192046,0.82143116,1,person,0.4779386
119.0,0.28522655,0.6278731,0.5625688,0.7834411,1,person,0.31313795
120.0,0.27993426,0.46433508,0.80290616,0.7729733,1,person,0.7024647
121.0,0.30096486,0.42825717,0.84640336,0.7340291,1,person,0.74007255
122.0,0.31926465,0.38827217,0.8370056,0.7187358,1,person,0.9274496
122.0,0.6357471,0.5428934,0.9961753,0.8529905,72,tv,0.372287
122.0,0.24084842,0.47047645,0.4755774,0.6145415,1,person,0.3030066
123.0,0.31817052,0.36228317,0.828781,0.6992541,1,person,0.88094753
123.0,0.14858694,0.33964524,0.2165929,0.36726078,84,book,0.46845633
123.0,0.1464273,0.39075202,0.21522346,0.4126659,84,book,0.4241225
124.0,0.33748955,0.36839652,0.82233137,0.6991446,1,person,0.8661501
